,gt,ocr,cer,wer,n_characters,n_words,report
599,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.013714967203339297,0.007518796992481203,1677,266,report-glauanno_66072944X_Erster_Teil_I-00000024-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
366,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.1073345259391771,0.19172932330827067,1677,266,report-glauanno_66072944X_Erster_Teil_I-00000024-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
317,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.022517321016166283,0.02181818181818182,1732,275,report-glauanno_66072944X_Erster_Teil_I-00000025-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
287,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.13221709006928406,0.22181818181818183,1732,275,report-glauanno_66072944X_Erster_Teil_I-00000025-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
604,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.024826789838337183,0.029411764705882353,1732,272,report-glauanno_66072944X_Erster_Teil_I-00000026-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
312,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.15069284064665128,0.2610294117647059,1732,272,report-glauanno_66072944X_Erster_Teil_I-00000026-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
323,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000027.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000027.txt,0.02803203661327231,0.031141868512110725,1748,289,report-glauanno_66072944X_Erster_Teil_I-00000027-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
329,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000027.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000027.txt,0.16361556064073227,0.2975778546712803,1748,289,report-glauanno_66072944X_Erster_Teil_I-00000027-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
587,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000028.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000028.txt,0.018954623779437105,0.0036496350364963502,1741,274,report-glauanno_66072944X_Erster_Teil_I-00000028-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
454,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000028.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000028.txt,0.1292360712234348,0.24452554744525548,1741,274,report-glauanno_66072944X_Erster_Teil_I-00000028-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
122,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000029.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000029.txt,0.022939068100358423,0.014285714285714285,1395,210,report-glauanno_66072944X_Erster_Teil_I-00000029-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
429,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000029.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000029.txt,0.14193548387096774,0.24761904761904763,1395,210,report-glauanno_66072944X_Erster_Teil_I-00000029-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
117,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000030.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000030.txt,0.027388922702373707,0.03557312252964427,1643,253,report-glauanno_66072944X_Erster_Teil_I-00000030-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
511,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000030.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000030.txt,0.13755325623858794,0.2608695652173913,1643,253,report-glauanno_66072944X_Erster_Teil_I-00000030-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
292,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000031.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000031.txt,0.023014959723820484,0.01486988847583643,1738,269,report-glauanno_66072944X_Erster_Teil_I-00000031-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
481,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000031.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000031.txt,0.13291139240506328,0.26022304832713755,1738,269,report-glauanno_66072944X_Erster_Teil_I-00000031-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
299,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000032.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000032.txt,0.020870602265951103,0.007722007722007722,1677,259,report-glauanno_66072944X_Erster_Teil_I-00000032-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
394,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000032.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000032.txt,0.11926058437686345,0.21235521235521235,1677,259,report-glauanno_66072944X_Erster_Teil_I-00000032-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
13,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000033.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000033.txt,0.024390243902439025,0.027559055118110236,1558,254,report-glauanno_66072944X_Erster_Teil_I-00000033-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
57,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000033.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000033.txt,0.14698331193838254,0.2559055118110236,1558,254,report-glauanno_66072944X_Erster_Teil_I-00000033-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
526,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000034.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000034.txt,0.019751693002257337,0.0,1772,284,report-glauanno_66072944X_Erster_Teil_I-00000034-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
24,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000034.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000034.txt,0.12641083521444696,0.22183098591549297,1772,284,report-glauanno_66072944X_Erster_Teil_I-00000034-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
545,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000035.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000035.txt,0.02621082621082621,0.022556390977443608,1755,266,report-glauanno_66072944X_Erster_Teil_I-00000035-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
422,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000035.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000035.txt,0.13504273504273503,0.2706766917293233,1755,266,report-glauanno_66072944X_Erster_Teil_I-00000035-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
440,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.032217308907138344,0.04048582995951417,1583,247,report-glauanno_66072944X_Erster_Teil_I-00000036-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
322,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.1301326595072647,0.23076923076923078,1583,247,report-glauanno_66072944X_Erster_Teil_I-00000036-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
92,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.0274234693877551,0.03292181069958848,1568,243,report-glauanno_66072944X_Erster_Teil_I-00000037-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
404,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.13456632653061223,0.23045267489711935,1568,243,report-glauanno_66072944X_Erster_Teil_I-00000037-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
493,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000038.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000038.txt,0.02594033722438392,0.0375,1542,240,report-glauanno_66072944X_Erster_Teil_I-00000038-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
531,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000038.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000038.txt,0.16407263294422827,0.2791666666666667,1542,240,report-glauanno_66072944X_Erster_Teil_I-00000038-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
192,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000039.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000039.txt,0.03002450980392157,0.072,1632,250,report-glauanno_66072944X_Erster_Teil_I-00000039-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
685,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000039.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000039.txt,0.14338235294117646,0.316,1632,250,report-glauanno_66072944X_Erster_Teil_I-00000039-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
262,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000040.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000040.txt,0.03236797274275979,0.03546099290780142,1761,282,report-glauanno_66072944X_Erster_Teil_I-00000040-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
273,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000040.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000040.txt,0.14480408858603067,0.2801418439716312,1761,282,report-glauanno_66072944X_Erster_Teil_I-00000040-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
155,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000041.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000041.txt,0.02556818181818182,0.024305555555555556,1760,288,report-glauanno_66072944X_Erster_Teil_I-00000041-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
607,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000041.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000041.txt,0.16022727272727272,0.2673611111111111,1760,288,report-glauanno_66072944X_Erster_Teil_I-00000041-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
321,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000042.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000042.txt,0.023563218390804597,0.028268551236749116,1740,283,report-glauanno_66072944X_Erster_Teil_I-00000042-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
154,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000042.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000042.txt,0.19137931034482758,0.303886925795053,1740,283,report-glauanno_66072944X_Erster_Teil_I-00000042-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
33,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000043.txt,input/glauanno_66072944X_Erster_Teil_I/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000043.txt,0.029646522234891677,0.028169014084507043,1754,284,report-glauanno_66072944X_Erster_Teil_I-00000043-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
503,input/glauanno_66072944X_Erster_Teil_I/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000043.txt,input/glauanno_66072944X_Erster_Teil_I/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000043.txt,0.153363740022805,0.2711267605633803,1754,284,report-glauanno_66072944X_Erster_Teil_I-00000043-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
4,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/goclprop_699887615/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.027162258756254467,0.12135922330097088,1399,206,report-goclprop_699887615-00000011-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
527,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/goclprop_699887615/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.1579699785561115,0.36893203883495146,1399,206,report-goclprop_699887615-00000011-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
32,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/goclprop_699887615/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.022099447513812154,0.12149532710280374,1448,214,report-goclprop_699887615-00000012-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
475,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/goclprop_699887615/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.20925414364640885,0.4252336448598131,1448,214,report-goclprop_699887615-00000012-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
638,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/goclprop_699887615/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.023154848046309694,0.11538461538461539,1382,208,report-goclprop_699887615-00000013-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
544,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/goclprop_699887615/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.2098408104196816,0.4326923076923077,1382,208,report-goclprop_699887615-00000013-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
239,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000014.txt,input/goclprop_699887615/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000014.txt,0.06420927467300833,0.16730038022813687,1682,263,report-goclprop_699887615-00000014-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
173,input/goclprop_699887615/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000014.txt,input/goclprop_699887615/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000014.txt,0.23127229488703924,0.41825095057034223,1682,263,report-goclprop_699887615-00000014-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
